u,v,key,osmid,highway,name,oneway,reversed,length,geometry,lanes,junction,bridge,ref,tunnel,access,maxspeed,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
6510866346,2047986760,0,693500456,residential,,False,True,8.753206481308387,"LINESTRING (9844146.488799375 2580386.9539405294, 9844141.546213984 2580378.852678099)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,43,5.0,76.76654544355128
2041817078,2041817090,0,193660714,residential,,False,False,150.57353473592258,"LINESTRING (9844087.489469254 2580598.5767098307, 9844015.755189387 2580451.9329591626)",,,,,,,,17,1,4.28,188,300.0,65.0,3,58,44,5.0,888.6282634056712
11211502799,2041817077,0,533800880,residential,,True,False,11.428915444228556,"LINESTRING (9844063.322007803 2580428.243918298, 9844074.587540273 2580423.0841724006)",,,,,,,,4,1,4.28,188,300.0,65.0,3,58,75,5.0,131.460238998057
11211502799,2047986756,0,1512384966,residential,,False,False,9.168855657766073,"LINESTRING (9844063.322007803 2580428.243918298, 9844058.769040631 2580419.4072516523)",,,,,,,,5,1,4.28,188,300.0,65.0,3,58,52,5.0,90.81365930446029
6956823672,12384254632,0,158014390,secondary,,True,False,37.37106238276978,"LINESTRING (9844245.440694742 2580339.94979583, 9844262.995778438 2580376.465699744)",2,,,,,,,5,0,4.28,188,300.0,65.0,3,58,48,5.0,251.85731932475392
6956823672,6956823670,0,1019992645,residential,,True,False,165.69369283977255,"LINESTRING (9844245.440694742 2580339.94979583, 9844292.573367143 2580315.911307969, 9844311.965222439 2580306.0138263335, 9844328.707673855 2580297.4786093896, 9844406.486602072 2580260.3962770686)",,,,,,,,9,0,4.28,188,300.0,65.0,3,58,70,5.0,1448.4270198540894
9570222032,2041826560,0,1039257341,secondary,,False,True,6.961964619836994,"LINESTRING (9844352.051371075 2580578.45591472, 9844359.153554587 2580575.900129427)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,68,5.0,88.40963129786988
9570222032,1702511538,0,158014392,secondary,,True,False,93.22968153681589,"LINESTRING (9844352.051371075 2580578.45591472, 9844356.771317484 2580589.4144513956, 9844388.642087698 2580660.759644661, 9844393.406561904 2580670.6814489285)",2,,,,,,,6,0,4.28,188,300.0,65.0,3,58,18,5.0,242.9761121195223
2041820610,6956823668,0,1019992646,residential,,False,True,11.245903808358392,"LINESTRING (9844645.968222614 2580131.3441369194, 9844651.623252748 2580142.1456601475)",,,,,,,,3,1,4.28,188,300.0,65.0,3,58,23,5.0,54.63869451106916
2041820610,6417331694,0,533800877,residential,,True,False,216.82961155000194,"LINESTRING (9844645.968222614 2580131.3441369194, 9844523.30527571 2580192.8381704316, 9844435.819287896 2580236.6954539213)",2,,,,,,,9,1,4.28,188,300.0,65.0,3,58,75,5.0,2005.0665039500175
2041820610,2047993608,0,533800882,residential,,False,True,95.96480761221012,"LINESTRING (9844645.968222614 2580131.3441369194, 9844625.863922577 2580092.911988437, 9844600.07119656 2580038.0004625013)",,,,,,,,6,1,4.28,188,300.0,65.0,3,58,51,5.0,625.904622586726
6956823668,2041820610,0,1019992646,residential,,False,False,11.245903808358392,"LINESTRING (9844651.623252748 2580142.1456601475, 9844645.968222614 2580131.3441369194)",,,,,,,,3,1,4.28,188,300.0,65.0,3,58,64,5.0,109.96854124819245
6956823668,2041826564,0,533800883,residential,,False,True,241.5298455230255,"LINESTRING (9844651.623252748 2580142.1456601475, 9844655.552830772 2580149.8489829, 9844676.937304953 2580192.2233495233, 9844704.911892992 2580249.823728691, 9844766.794397922 2580377.309580941)",,,,,,,,14,1,4.28,188,300.0,65.0,3,58,76,5.0,2281.3521911699922
6417331694,6417333720,0,533800877,residential,,True,False,33.92619598511359,"LINESTRING (9844435.819287896 2580236.6954539213, 9844402.75739913 2580252.8134566266)",2,,,,,,,4,0,4.28,188,300.0,65.0,3,58,65,5.0,296.224328683886
6417331694,2041832991,0,"[193662608, 1270795177]",residential,,False,True,445.6365122931084,"LINESTRING (9844435.819287896 2580236.6954539213, 9844391.146776242 2580141.4585094657, 9844378.35616675 2580115.9013463743, 9844375.606575327 2580110.404150393, 9844335.631746182 2580026.3430883572, 9844324.28829007 2579999.351536798, 9844316.07291165 2580002.305054149, 9844279.337479688 2580019.351078833, 9844124.581123587 2580093.5629713917)",,,,,,,,10,0,4.28,188,300.0,65.0,3,58,35,5.0,1933.2733516310552
2047993608,2047993616,0,194274874,residential,,False,True,126.78955118287512,"LINESTRING (9844600.07119656 2580038.0004625013, 9844678.807472399 2580002.2568334527, 9844661.964833442 2579962.306035175, 9844658.079783212 2579955.7359824935)",,,,,,,,6,0,4.28,188,300.0,65.0,3,58,49,5.0,787.1225609553057
2047993608,2041820610,0,533800882,residential,,False,False,95.96480761221012,"LINESTRING (9844600.07119656 2580038.0004625013, 9844625.863922577 2580092.911988437, 9844645.968222614 2580131.3441369194)",,,,,,,,6,1,4.28,188,300.0,65.0,3,58,64,5.0,775.6097224617737
2047993608,6430319839,0,"[533800881, 533800882]",residential,,False,True,287.41293800953395,"LINESTRING (9844600.07119656 2580038.0004625013, 9844578.731250176 2579999.9542953977, 9844572.653205978 2579989.1166990986, 9844567.287606522 2579977.266476752, 9844565.729133653 2579973.818702559, 9844562.60105596 2579966.9593217648, 9844548.663855713 2579936.3995489385, 9844538.166427732 2579913.3139984426, 9844532.97893946 2579901.5361607526, 9844530.396327274 2579899.1854162556, 9844525.37581824 2579898.4018348306, 9844520.88964276 2579899.149250958, 9844413.065583978 2579954.0844283747, 9844408.434693161 2579956.4472357775, 9844390.66810243 2579965.7779172743)",,,,,,,,15,0,4.28,188,300.0,65.0,3,58,19,5.0,741.9014986617374
2041826560,9570222032,0,1039257341,secondary,,False,False,6.961964619836994,"LINESTRING (9844359.153554587 2580575.900129427, 9844352.051371075 2580578.45591472)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,35,5.0,60.84025140331537
2041826560,1702511535,0,158014390,secondary,,True,False,92.64028451084836,"LINESTRING (9844359.153554587 2580575.900129427, 9844398.293487549 2580656.1423307215, 9844403.236072939 2580666.148521821)",2,,,,,,,6,0,4.28,188,300.0,65.0,3,58,31,5.0,386.2218583803559
2041826560,2461327585,0,193661476,residential,,False,False,161.0830510983917,"LINESTRING (9844359.153554587 2580575.900129427, 9844484.599488761 2580516.1768435407, 9844516.793085499 2580500.7336953436)",,,,,,,,12,0,4.28,188,300.0,65.0,3,58,11,5.0,284.22962744987706
2461327585,2041826583,0,193661476,residential,,False,False,167.5471868131553,"LINESTRING (9844516.793085499 2580500.7336953436, 9844540.949415002 2580488.8951636655, 9844618.071558222 2580451.089074175, 9844679.75368807 2580420.480189098)",,,,,,,,14,0,4.28,188,300.0,65.0,3,58,15,5.0,383.18493626367956
2461327585,2041826560,0,193661476,residential,,False,True,161.0830510983917,"LINESTRING (9844516.793085499 2580500.7336953436, 9844484.599488761 2580516.1768435407, 9844359.153554587 2580575.900129427)",,,,,,,,12,0,4.28,188,300.0,65.0,3,58,53,5.0,1096.0882049857712
2461327585,6956823670,0,238287190,residential,,False,False,244.02389768066354,"LINESTRING (9844516.793085499 2580500.7336953436, 9844461.344847133 2580389.365031301, 9844455.578497512 2580375.7062067026, 9844454.39851091 2580372.897288296, 9844432.613286562 2580321.3603503145, 9844411.70748619 2580271.9091509706, 9844406.486602072 2580260.3962770686)",,,,,,,,10,0,4.28,188,300.0,65.0,3,58,47,5.0,1437.8947829189422
2041826564,2041828643,0,193661850,residential,,False,True,134.65199717056186,"LINESTRING (9844766.794397922 2580377.309580941, 9844817.400238436 2580354.970854545, 9844817.934571993 2580354.4042493547, 9844817.923440043 2580353.753256182, 9844811.845395846 2580337.1770497193, 9844781.399515115 2580272.391365758)",,,,,,,,7,0,4.28,188,300.0,65.0,3,58,66,5.0,1113.0438175908498
2041826564,6956823668,0,533800883,residential,,False,False,241.52984552302553,"LINESTRING (9844766.794397922 2580377.309580941, 9844704.911892992 2580249.823728691, 9844676.937304953 2580192.2233495233, 9844655.552830772 2580149.8489829, 9844651.623252748 2580142.1456601475)",,,,,,,,14,1,4.28,188,300.0,65.0,3,58,64,5.0,1933.549213616836
2041826564,2041826583,0,1273579075,residential,,False,True,89.6199213911915,"LINESTRING (9844766.794397922 2580377.309580941, 9844733.988543985 2580393.8617165247, 9844690.807713507 2580415.344556559, 9844679.75368807 2580420.480189098)",,,,,,,,9,0,4.28,188,300.0,65.0,3,58,22,5.0,293.1965924727456
2041828643,2041826564,0,193661850,residential,,False,False,134.65199717056186,"LINESTRING (9844781.399515115 2580272.391365758, 9844811.845395846 2580337.1770497193, 9844817.923440043 2580353.753256182, 9844817.934571993 2580354.4042493547, 9844817.400238436 2580354.970854545, 9844766.794397922 2580377.309580941)",,,,,,,,7,0,4.28,188,300.0,65.0,3,58,18,5.0,337.4483138884136
2041826583,6956823669,0,193661468,residential,,False,False,242.5541505008521,"LINESTRING (9844679.75368807 2580420.480189098, 9844645.65652804 2580349.0395841524, 9844621.823025063 2580299.0940314694, 9844596.019167095 2580245.7972411118, 9844590.174893828 2580233.464622051, 9844582.972522775 2580218.8535544225, 9844565.584418314 2580183.591748583)",,,,,,,,14,0,4.28,188,300.0,65.0,3,58,34,5.0,1071.2209340434765
2041826583,2461327585,0,193661476,residential,,False,True,167.5471868131553,"LINESTRING (9844679.75368807 2580420.480189098, 9844618.071558222 2580451.089074175, 9844540.949415002 2580488.8951636655, 9844516.793085499 2580500.7336953436)",,,,,,,,14,0,4.28,188,300.0,65.0,3,58,28,5.0,644.5585476922018
2041826583,2041826564,0,1273579075,residential,,False,False,89.6199213911915,"LINESTRING (9844679.75368807 2580420.480189098, 9844690.807713507 2580415.344556559, 9844733.988543985 2580393.8617165247, 9844766.794397922 2580377.309580941)",,,,,,,,9,0,4.28,188,300.0,65.0,3,58,12,5.0,185.65268680331573
6956823669,6956823668,0,1019992645,residential,,True,False,88.08790139542937,"LINESTRING (9844565.584418314 2580183.591748583, 9844651.623252748 2580142.1456601475)",,,,,,,,7,1,4.28,188,300.0,65.0,3,58,46,5.0,529.8452157027701
6956823669,2041826583,0,193661468,residential,,False,True,242.55415050085207,"LINESTRING (9844565.584418314 2580183.591748583, 9844582.972522775 2580218.8535544225, 9844590.174893828 2580233.464622051, 9844596.019167095 2580245.7972411118, 9844621.823025063 2580299.0940314694, 9844645.65652804 2580349.0395841524, 9844679.75368807 2580420.480189098)",,,,,,,,14,0,4.28,188,300.0,65.0,3,58,12,5.0,430.877976721227
2041832958,6956823672,0,158014390,secondary,,True,False,10.834293199979735,"LINESTRING (9844239.785664609 2580329.654471295, 9844245.440694742 2580339.94979583)",2,,,,,,,4,0,4.28,188,300.0,65.0,3,58,44,5.0,88.805068095893
2041832958,2041800312,0,743214320,residential,,True,False,11.053994313240986,"LINESTRING (9844239.785664609 2580329.654471295, 9844229.399556117 2580335.633956431)",,,,,,,,4,0,4.28,188,300.0,65.0,3,58,40,5.0,84.65917270355672
6956823665,6956823666,0,743214319,secondary_link,,False,True,10.697251730143403,"LINESTRING (9844127.542222042 2580100.1089680735, 9844117.011398213 2580104.9672324713)",,,,,,,,3,0,4.28,188,300.0,65.0,3,58,75,5.0,122.87526557129064
6956823665,2041832958,0,158014390,secondary,,True,False,235.68499935721766,"LINESTRING (9844127.542222042 2580100.1089680735, 9844153.056649333 2580153.007466813, 9844158.177345907 2580163.628174757, 9844183.30215498 2580214.393082542, 9844195.024097363 2580238.3711468177, 9844239.785664609 2580329.654471295)",2,,,,,,,9,1,4.28,188,300.0,65.0,3,58,56,5.0,1637.4031956805027
2047690131,1702511493,0,1126855556,secondary,,True,False,10.815279872406265,"LINESTRING (9844049.329147812 2579964.439795962, 9844059.893367486 2579959.352524932)",2,,,,,,,2,1,4.28,188,300.0,65.0,3,58,47,5.0,79.59817848037133
2047690131,6956823666,0,158014392,secondary,,True,False,143.88150192444118,"LINESTRING (9844049.329147812 2579964.439795962, 9844051.978551691 2579970.8531351197, 9844098.988772655 2580067.800943194, 9844117.011398213 2580104.9672324713)",2,,,,,,,5,1,4.28,188,300.0,65.0,3,58,35,5.0,637.9023080826529
6956823666,6956823665,0,743214319,secondary_link,,False,False,10.697251730143403,"LINESTRING (9844117.011398213 2580104.9672324713, 9844127.542222042 2580100.1089680735)",,,,,,,,3,0,4.28,188,300.0,65.0,3,58,57,5.0,99.76920183418088
6956823666,2041800312,0,158014392,secondary,,True,False,236.67496706031204,"LINESTRING (9844117.011398213 2580104.9672324713, 9844120.54022607 2580112.4053224036, 9844136.570232745 2580146.2444542823, 9844147.468410894 2580168.848116564, 9844173.416984199 2580221.493672128, 9844184.326294295 2580243.615222801, 9844229.399556117 2580335.633956431)",2,,,,,,,7,1,4.28,188,300.0,65.0,3,58,22,5.0,668.4219130392238
2047985913,13985577327,0,1534900153,residential,,False,False,10.660142660004386,"LINESTRING (9843679.870889818 2580467.147007289, 9843670.208358016 2580473.4882073724)",,,,,,,,3,0,4.28,188,300.0,65.0,3,58,21,5.0,53.46355950321105
2047985913,1708037888,0,"[1523465713, 158645675]",secondary,,True,False,266.37380331899175,"LINESTRING (9843679.870889818 2580467.147007289, 9843674.382838922 2580456.6707713883, 9843631.892189285 2580375.621818589, 9843625.858672885 2580361.6857302887, 9843599.509349413 2580309.365226276, 9843578.058083538 2580269.413689668, 9843553.434212174 2580213.428656346, 9843551.363669645 2580208.6788581517)",,,,,,,,13,1,4.28,188,300.0,65.0,3,58,36,5.0,1224.3348303380442
2047985913,2047986006,0,194273807,residential,,False,True,200.4102535754593,"LINESTRING (9843679.870889818 2580467.147007289, 9843706.765678791 2580454.729835428, 9843759.263950652 2580430.486238276, 9843874.524151418 2580370.7273087366)",,,,,,,,14,0,4.28,188,300.0,65.0,3,58,78,5.0,1957.4399734662989
2047986006,2047985913,0,194273807,residential,,False,False,200.4102535754593,"LINESTRING (9843874.524151418 2580370.7273087366, 9843759.263950652 2580430.486238276, 9843706.765678791 2580454.729835428, 9843679.870889818 2580467.147007289)",,,,,,,,14,0,4.28,188,300.0,65.0,3,58,28,5.0,754.9784520135432
2047986756,2047986764,0,194273946,residential,,False,True,151.6973416800452,"LINESTRING (9844058.769040631 2580419.4072516523, 9843983.338953668 2580273.259352411)",,,,,,,,10,2,4.28,188,300.0,65.0,3,58,53,5.0,1020.3950930850875
2047986756,11211502799,0,1512384966,residential,,False,True,9.168855657766073,"LINESTRING (9844058.769040631 2580419.4072516523, 9844063.322007803 2580428.243918298)",,,,,,,,5,1,4.28,188,300.0,65.0,3,58,29,5.0,65.50761768902593
2047986756,6470090027,0,743214320,residential,,True,False,333.3294333506665,"LINESTRING (9844058.769040631 2580419.4072516523, 9844049.195564423 2580424.0124443253, 9843994.793729272 2580450.1849117363, 9843882.817453483 2580504.073079022, 9843770.841177694 2580558.2386993566, 9843736.098364618 2580575.044182555, 9843733.27084955 2580576.418519809)",,,,,,,,12,1,4.28,188,300.0,65.0,3,58,15,5.0,668.5929800311997
2047986764,2047986756,0,194273946,residential,,False,False,151.6973416800452,"LINESTRING (9843983.338953668 2580273.259352411, 9844058.769040631 2580419.4072516523)",,,,,,,,10,2,4.28,188,300.0,65.0,3,58,10,5.0,237.63681001605423
2047986758,2047986760,0,194273941,residential,,False,False,150.3818614403054,"LINESTRING (9844070.212684285 2580232.247032591, 9844141.546213984 2580378.852678099)",,,,,,,,7,1,4.28,188,300.0,65.0,3,58,75,5.0,1397.0367529627486
2047993616,2047993608,0,194274874,residential,,False,False,126.78955118287512,"LINESTRING (9844658.079783212 2579955.7359824935, 9844661.964833442 2579962.306035175, 9844678.807472399 2580002.2568334527, 9844600.07119656 2580038.0004625013)",,,,,,,,6,0,4.28,188,300.0,65.0,3,58,79,5.0,1243.564945213656
6430319839,7113431478,0,533800881,residential,,False,True,9.633365244663773,"LINESTRING (9844390.66810243 2579965.7779172743, 9844381.072362324 2579969.9007782084)",,,,,,,,5,0,4.28,188,300.0,65.0,3,58,42,5.0,85.15216083310543
6430319839,1702511481,0,194248704,residential,,True,False,138.33477230269375,"LINESTRING (9844390.66810243 2579965.7779172743, 9844364.007084385 2579915.5200836053, 9844344.403722057 2579878.5712095266, 9844335.320051609 2579861.9472567597, 9844332.72630747 2579857.1975590233, 9844319.824378489 2579833.5937513215)",,,,,,,,9,0,4.28,188,300.0,65.0,3,58,24,5.0,455.004144231758
6430319839,2047993608,0,"[533800881, 533800882]",residential,,False,False,287.4129380095339,"LINESTRING (9844390.66810243 2579965.7779172743, 9844408.434693161 2579956.4472357775, 9844413.065583978 2579954.0844283747, 9844520.88964276 2579899.149250958, 9844525.37581824 2579898.4018348306, 9844530.396327274 2579899.1854162556, 9844532.97893946 2579901.5361607526, 9844538.166427732 2579913.3139984426, 9844548.663855713 2579936.3995489385, 9844562.60105596 2579966.9593217648, 9844565.729133653 2579973.818702559, 9844567.287606522 2579977.266476752, 9844572.653205978 2579989.1166990986, 9844578.731250176 2579999.9542953977, 9844600.07119656 2580038.0004625013)",,,,,,,,15,0,4.28,188,300.0,65.0,3,58,42,5.0,1535.1612075680507
2047994861,9586921689,0,1041332606,residential,,False,True,59.86254619557925,"LINESTRING (9844862.607083647 2581467.7483985876, 9844853.801711926 2581451.6171609154, 9844810.876916276 2581469.5688905194)",,,,,,,,47,0,4.28,188,300.0,65.0,3,58,56,5.0,648.8763104342926
9586921689,9586921687,0,1041332605,residential,,False,False,26.714510672128167,"LINESTRING (9844810.876916276 2581469.5688905194, 9844802.75059345 2581441.7672275295)",,,,,,,,23,0,4.28,188,300.0,65.0,3,58,39,5.0,251.6239099455598
9586921689,9436584630,0,1041332605,residential,,False,True,4.481842213897974,"LINESTRING (9844810.876916276 2581469.5688905194, 9844812.235014066 2581474.2346555204)",,,,,,,,22,0,4.28,188,300.0,65.0,3,58,55,5.0,151.18015861172663
9586921689,2047994861,0,1041332606,residential,,False,False,59.86254619557925,"LINESTRING (9844810.876916276 2581469.5688905194, 9844853.801711926 2581451.6171609154, 9844862.607083647 2581467.7483985876)",,,,,,,,47,0,4.28,188,300.0,65.0,3,58,58,5.0,663.2433215212316
2047994863,2047994873,0,194275017,residential,,False,False,34.83052979284345,"LINESTRING (9844916.452321345 2581542.436956574, 9844923.198282488 2581579.5944885756)",,,,,,,,46,0,4.28,188,300.0,65.0,3,58,68,5.0,525.8171231096026
2047994863,9436584641,0,194275017,residential,,False,True,31.898806641423644,"LINESTRING (9844916.452321345 2581542.436956574, 9844912.723118404 2581508.052448775)",,,,,,,,48,0,4.28,188,300.0,65.0,3,58,75,5.0,538.6892597728128
2047994863,9436584652,0,1023266111,residential,,False,False,49.796972649865914,"LINESTRING (9844916.452321345 2581542.436956574, 9844896.503868595 2581545.2340164403, 9844878.592562526 2581548.959411563, 9844868.885502929 2581551.6479658433, 9844863.519903472 2581552.7692016135)",,,,,,,,58,0,4.28,188,300.0,65.0,3,58,76,5.0,755.7483905667772
2047994873,11499488125,0,194275015,residential,,False,False,21.868042760949244,"LINESTRING (9844923.198282488 2581579.5944885756, 9844900.811932888 2581587.4069847898)",,,,,,,,39,0,4.28,188,300.0,65.0,3,58,72,5.0,395.5398894546015
2047994873,2047994863,0,194275017,residential,,False,True,34.83052979284345,"LINESTRING (9844923.198282488 2581579.5944885756, 9844916.452321345 2581542.436956574)",,,,,,,,46,0,4.28,188,300.0,65.0,3,58,12,5.0,291.7559629016946
2047994873,2047994876,0,194275015,residential,,False,True,37.53903884818108,"LINESTRING (9844923.198282488 2581579.5944885756, 9844927.99615254 2581577.918660391, 9844961.447659522 2581565.681502873)",,,,,,,,42,0,4.28,188,300.0,65.0,3,58,64,5.0,509.8998183540307
9436584641,2047994863,0,194275017,residential,,False,False,31.898806641423644,"LINESTRING (9844912.723118404 2581508.052448775, 9844916.452321345 2581542.436956574)",,,,,,,,48,0,4.28,188,300.0,65.0,3,58,29,5.0,362.60784711215433
9436584641,9436584639,0,194275017,residential,,False,True,5.1805010568653245,"LINESTRING (9844912.723118404 2581508.052448775, 9844911.832562476 2581502.5065670866)",,,,,,,,36,0,4.28,188,300.0,65.0,3,58,78,5.0,240.08948989225942
9436584641,9436584640,0,1023266109,residential,,False,False,28.896323177840586,"LINESTRING (9844912.723118404 2581508.052448775, 9844881.653848523 2581512.0912985606)",,,,,,,,47,0,4.28,188,300.0,65.0,3,58,69,5.0,485.8615559125201
9436584652,2047994863,0,1023266111,residential,,False,True,49.796972649865914,"LINESTRING (9844863.519903472 2581552.7692016135, 9844868.885502929 2581551.6479658433, 9844878.592562526 2581548.959411563, 9844896.503868595 2581545.2340164403, 9844916.452321345 2581542.436956574)",,,,,,,,58,0,4.28,188,300.0,65.0,3,58,23,5.0,439.0396445136299
2047994870,2047994878,0,194275015,residential,,False,True,43.15786055683985,"LINESTRING (9845159.29579051 2581449.893120746, 9845201.062863456 2581428.794741554)",,,,,,,,31,0,4.28,188,300.0,65.0,3,58,64,5.0,498.05236907653006
2047994870,9585238866,0,194275015,residential,,False,False,76.87997285224905,"LINESTRING (9845159.29579051 2581449.893120746, 9845123.74034515 2581471.2808764917, 9845110.348610407 2581478.514621984, 9845094.61916636 2581487.6170895384, 9845089.921483848 2581490.0765650715, 9845087.272079967 2581491.8126656674)",,,,,,,,38,0,4.28,188,300.0,65.0,3,58,49,5.0,653.6542403712244
2047994870,9585238867,0,1040805565,residential,,False,True,55.95433243134143,"LINESTRING (9845159.29579051 2581449.893120746, 9845170.026989423 2581475.1629861807, 9845183.797210434 2581505.3880140805)",,,,,,,,37,0,4.28,188,300.0,65.0,3,58,16,5.0,304.0323182681756
9585238866,2047994881,0,194275015,residential,,False,False,12.717574675675506,"LINESTRING (9845087.272079967 2581491.8126656674, 9845074.1920398 2581496.1770304656)",,,,,,,,25,0,4.28,188,300.0,65.0,3,58,19,5.0,165.59607026054013
9585238866,2047994870,0,194275015,residential,,False,True,76.87997285224904,"LINESTRING (9845087.272079967 2581491.8126656674, 9845089.921483848 2581490.0765650715, 9845094.61916636 2581487.6170895384, 9845110.348610407 2581478.514621984, 9845123.74034515 2581471.2808764917, 9845159.29579051 2581449.893120746)",,,,,,,,38,0,4.28,188,300.0,65.0,3,58,26,5.0,441.465515299017
9585238866,9585238868,0,1041115343,residential,,False,True,43.45322518597127,"LINESTRING (9845087.272079967 2581491.8126656674, 9845095.086708222 2581508.052448775, 9845103.001524016 2581525.907789137, 9845105.27244163 2581530.4047820047, 9845107.131477125 2581534.5280312262)",,,,,,,,38,0,4.28,188,300.0,65.0,3,58,33,5.0,373.67477173644625
9585238867,9585238868,0,1041115344,residential,,False,False,75.64424504756248,"LINESTRING (9845183.797210434 2581505.3880140805, 9845107.131477125 2581534.5280312262)",,,,,,,,54,0,4.28,188,300.0,65.0,3,58,49,5.0,726.3881608796675
9585238867,2047994870,0,1040805565,residential,,False,False,55.95433243134143,"LINESTRING (9845183.797210434 2581505.3880140805, 9845170.026989423 2581475.1629861807, 9845159.29579051 2581449.893120746)",,,,,,,,37,0,4.28,188,300.0,65.0,3,58,26,5.0,371.1775171857853
9585238867,10287157219,0,1040805565,residential,,False,True,47.18484885994871,"LINESTRING (9845183.797210434 2581505.3880140805, 9845189.352053024 2581511.1147407615, 9845228.514249885 2581492.9218411422)",,,,,,,,41,0,4.28,188,300.0,65.0,3,58,64,5.0,578.979639244406
11499488125,2047994873,0,194275015,residential,,False,True,21.868042760949244,"LINESTRING (9844900.811932888 2581587.4069847898, 9844923.198282488 2581579.5944885756)",,,,,,,,39,0,4.28,188,300.0,65.0,3,58,16,5.0,248.58664210102253
11499488125,11499488126,0,1237989166,living_street,,False,False,34.37806706433483,"LINESTRING (9844900.811932888 2581587.4069847898, 9844915.316862538 2581621.743431472)",,,,,,,,39,0,4.28,188,300.0,65.0,3,58,48,5.0,404.61766629056865
11499488125,2054900165,0,"[194981063, 194275015]",residential,,False,False,35.43495637083109,"LINESTRING (9844900.811932888 2581587.4069847898, 9844883.512884019 2581593.4472042895, 9844865.089508293 2581601.476721037)",,,,,,,,47,0,4.28,188,300.0,65.0,3,58,71,5.0,548.5058282794809
2047994876,11505704857,0,194275015,residential,,False,True,11.681515202395971,"LINESTRING (9844961.447659522 2581565.681502873, 9844972.390365468 2581559.303716963)",,,,,,,,35,0,4.28,188,300.0,65.0,3,58,57,5.0,266.50156398438844
2047994876,11505650940,0,1238555210,residential,,False,False,39.731563218115525,"LINESTRING (9844961.447659522 2581565.681502873, 9844952.953982377 2581523.4483082984)",,,,,,,,50,0,4.28,188,300.0,65.0,3,58,56,5.0,528.5961048257363
2047994876,2047994873,0,194275015,residential,,False,False,37.53903884818108,"LINESTRING (9844961.447659522 2581565.681502873, 9844927.99615254 2581577.918660391, 9844923.198282488 2581579.5944885756)",,,,,,,,42,0,4.28,188,300.0,65.0,3,58,77,5.0,568.4607189571931
11505704857,2047994876,0,194275015,residential,,False,False,11.681515202395971,"LINESTRING (9844972.390365468 2581559.303716963, 9844961.447659522 2581565.681502873)",,,,,,,,35,0,4.28,188,300.0,65.0,3,58,57,5.0,266.50156398438844
11505704857,11505704858,0,1238556457,living_street,,False,False,38.92328561885069,"LINESTRING (9844972.390365468 2581559.303716963, 9844990.212615944 2581597.55841283)",,,,,,,,43,0,4.28,188,300.0,65.0,3,58,21,5.0,324.68667975950376
11505704857,9582862360,0,194275015,residential,,False,True,24.37151432786283,"LINESTRING (9844972.390365468 2581559.303716963, 9844982.943453195 2581553.1429468864, 9844992.92881152 2581543.0397711606)",,,,,,,,38,0,4.28,188,300.0,65.0,3,58,42,5.0,324.4324322124287
11505650940,2047994876,0,1238555210,residential,,False,True,39.731563218115525,"LINESTRING (9844952.953982377 2581523.4483082984, 9844961.447659522 2581565.681502873)",,,,,,,,50,0,4.28,188,300.0,65.0,3,58,73,5.0,609.648493790692
9582887183,2047994878,0,194275015,residential,,False,False,7.4713819140000295,"LINESTRING (9845207.808824599 2581424.309832402, 9845201.062863456 2581428.794741554)",,,,,,,,17,0,4.28,188,300.0,65.0,3,58,12,5.0,107.35878995616005
9582887183,9582887184,0,1040811360,residential,,False,False,53.6330720343923,"LINESTRING (9845207.808824599 2581424.309832402, 9845225.375040244 2581479.744359031)",,,,,,,,27,0,4.28,188,300.0,65.0,3,58,47,5.0,449.0905262739726
9582887183,9494750650,0,194275015,residential,,False,True,43.272926962356216,"LINESTRING (9845207.808824599 2581424.309832402, 9845223.939018814 2581413.5918689314, 9845237.575656436 2581403.4887780887, 9845244.978402574 2581395.9295482673)",,,,,,,,21,0,4.28,188,300.0,65.0,3,58,76,5.0,511.2490938966887
2047994881,12141412760,0,194275015,residential,,False,False,4.598393975199729,"LINESTRING (9845074.1920398 2581496.1770304656, 9845069.594544828 2581498.106031847)",,,,,,,,23,0,4.28,188,300.0,65.0,3,58,13,5.0,133.77349460131157
2047994881,9585238866,0,194275015,residential,,False,True,12.717574675675506,"LINESTRING (9845074.1920398 2581496.1770304656, 9845087.272079967 2581491.8126656674)",,,,,,,,25,0,4.28,188,300.0,65.0,3,58,44,5.0,203.74879428756665
2047994881,9582862355,0,1040805566,residential,,False,True,46.50292478934281,"LINESTRING (9845074.1920398 2581496.1770304656, 9845070.663211942 2581489.666652458, 9845069.527753133 2581487.110726974, 9845063.850459104 2581469.7376778605, 9845057.661095416 2581448.6874983553)",,,,,,,,24,0,4.28,188,300.0,65.0,3,58,78,5.0,566.8673760282487
12141412760,9585238855,0,194275015,residential,,False,False,15.688584138211114,"LINESTRING (9845069.594544828 2581498.106031847, 9845053.909628576 2581504.688750747)",,,,,,,,27,0,4.28,188,300.0,65.0,3,58,21,5.0,186.135232028292
