u,v,key,osmid,highway,lanes,maxspeed,name,oneway,ref,reversed,length,geometry,junction,bridge,width,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
1203637621,9490412410,0,104311950,living_street,,,,False,,False,43.52309983843661,"LINESTRING (9837809.749237407 2582376.512147248, 9837823.063048506 2582370.929804856, 9837855.635131512 2582367.469476929)",,,,,,25,0,6.96,181,300.0,65.0,3,58,32,5.0,303.7287033795966
1203637621,1203637557,0,"[1309608502, 104311950]",living_street,,,,False,,"[False, True]",67.89321240707656,"LINESTRING (9837809.749237407 2582376.512147248, 9837805.552492606 2582377.1029352136, 9837754.200811502 2582385.8803588916, 9837737.836846355 2582391.4385924935)",,,,,,38,0,6.96,181,300.0,65.0,3,58,43,5.0,551.928976020515
9490412395,9490412410,0,1029381531,primary,,40,Acharya Prafulla Chandra Bose Road,True,SH1,False,41.35818345646515,"LINESTRING (9837852.618373312 2582322.7264166567, 9837855.635131512 2582367.469476929)",,,,,,17,0,6.96,181,300.0,65.0,3,58,42,30.0,305.04524462058436
9490412395,1203637525,0,"[104311977, 104311982]",living_street,,,,False,,"[False, True]",66.25027795560847,"LINESTRING (9837852.618373312 2582322.7264166567, 9837808.424535466 2582326.283190144, 9837809.11471631 2582353.7728549982)",,,,,,31,0,6.96,181,300.0,65.0,3,58,59,5.0,635.6519679257079
1203637710,1203637561,0,104311979,living_street,,,,False,,False,137.95818365003456,"LINESTRING (9837364.916552197 2582571.2924614004, 9837360.140946042 2582546.213840302, 9837352.971970836 2582537.858327359, 9837346.40412088 2582515.757835038, 9837338.645152371 2582487.6891670637, 9837338.077422967 2582473.293141846, 9837334.470671466 2582433.348457174, 9837333.21276122 2582427.1150212367)",,,,,,36,0,6.96,181,300.0,65.0,3,58,72,5.0,1383.5587067362983
1203637596,1216038668,0,27552926,primary,,40,Acharya Prafulla Chandra Bose Road,True,SH1,False,106.78254494830168,"LINESTRING (9837862.648259433 2582323.1001792583, 9837860.633376649 2582282.90266248, 9837860.343945974 2582274.9210435525, 9837857.939444972 2582207.415027245)",,,,,,20,0,6.96,181,300.0,65.0,3,58,51,34.0,765.1091750836063
1203637596,1216038537,0,105605194,living_street,,,,False,,False,118.89430305056887,"LINESTRING (9837862.648259433 2582323.1001792583, 9837933.992921082 2582312.755398095, 9837972.810027521 2582307.378043533, 9837990.209263934 2582304.4844005425)",,,,,,22,0,6.96,181,300.0,65.0,3,58,33,5.0,592.4214400802526
1216038668,1216038312,0,27552926,primary,,40,Acharya Prafulla Chandra Bose Road,True,SH1,False,24.9692913531362,"LINESTRING (9837857.939444972 2582207.415027245, 9837857.282659976 2582193.2724370584, 9837856.002485832 2582180.4199316157)",,,,,,11,0,6.96,181,300.0,65.0,3,58,34,35.0,168.4747087207957
1216038668,1216038533,0,105605175,living_street,,,,False,,True,65.9733921354865,"LINESTRING (9837857.939444972 2582207.415027245, 9837898.237100638 2582201.1937328917, 9837898.21483674 2582210.272482991, 9837919.654970668 2582207.0533240214)",,,,,,15,0,6.96,181,300.0,65.0,3,58,10,5.0,165.7680705625838
1216038537,1216038581,0,105605171,living_street,,,,False,,True,141.7365173139544,"LINESTRING (9837990.209263934 2582304.4844005425, 9837982.50595517 2582261.2244979595, 9837975.325848013 2582219.3391812714, 9837967.355372472 2582191.6809442877, 9837944.323369827 2582160.8759438093)",,,,,,31,0,6.96,181,300.0,65.0,3,58,73,5.0,1408.2118916702404
1216038537,1216038584,0,105605194,living_street,,,,False,,False,26.62581282371194,"LINESTRING (9837990.209263934 2582304.4844005425, 9838005.059284005 2582302.0006907117, 9838018.695921628 2582299.7942886003)",,,,,,15,0,6.96,181,300.0,65.0,3,58,14,5.0,131.33136554383606
1216038537,1203637596,0,105605194,living_street,,,,False,,True,118.89430305056885,"LINESTRING (9837990.209263934 2582304.4844005425, 9837972.810027521 2582307.378043533, 9837933.992921082 2582312.755398095, 9837862.648259433 2582323.1001792583)",,,,,,22,0,6.96,181,300.0,65.0,3,58,46,5.0,777.89655283914
9490412410,9490412409,0,1029381531,primary,,40,Acharya Prafulla Chandra Bose Road,True,SH1,False,34.305213512088486,"LINESTRING (9837855.635131512 2582367.469476929, 9837857.560958704 2582404.616798036)",,,,,,13,0,6.96,181,300.0,65.0,3,58,75,30.0,385.3469216087964
9490412410,1203637621,0,104311950,living_street,,,,False,,True,43.52309983843661,"LINESTRING (9837855.635131512 2582367.469476929, 9837823.063048506 2582370.929804856, 9837809.749237407 2582376.512147248)",,,,,,25,0,6.96,181,300.0,65.0,3,58,58,5.0,439.5207748755188
9602497093,1203637684,0,104311972,residential,,,Iswar Mill Lane,False,,False,48.251551839536646,"LINESTRING (9837384.976324439 2582531.480168072, 9837396.542419532 2582582.5055109723)",,,,,,4,0,6.96,181,300.0,65.0,3,58,32,5.0,216.8859590638207
9602497093,9602497094,0,1043345925,living_street,,,,False,,False,54.87188707358946,"LINESTRING (9837384.976324439 2582531.480168072, 9837440.524750344 2582510.163388837)",,,,,,5,0,6.96,181,300.0,65.0,3,58,30,5.0,234.13879346492206
9602497093,1203637662,0,104311972,residential,,,Iswar Mill Lane,False,,True,40.34094308544398,"LINESTRING (9837384.976324439 2582531.480168072, 9837379.254502611 2582506.208695247, 9837374.356445016 2582489.0636625863)",,,,,,11,0,6.96,181,300.0,65.0,3,58,10,5.0,115.00913170253278
9490412411,1203637671,0,104311983,residential,,,,False,,True,121.19819441974981,"LINESTRING (9837850.191608412 2582282.3239346943, 9837719.725165203 2582298.0822172184)",,,,,,49,0,6.96,181,300.0,65.0,3,58,28,5.0,663.8259332503593
9490412411,9490412395,0,1029381531,primary,,40,Acharya Prafulla Chandra Bose Road,True,SH1,False,37.32862752595978,"LINESTRING (9837850.191608412 2582282.3239346943, 9837852.618373312 2582322.7264166567)",,,,,,16,0,6.96,181,300.0,65.0,3,58,17,33.0,167.75040015295795
9490412408,9774936109,0,1029381531,primary,,40,Acharya Prafulla Chandra Bose Road,True,SH1,False,62.73205421062103,"LINESTRING (9837859.954327755 2582456.232541858, 9837864.318051795 2582524.1133368593)",,,,,,9,0,6.96,181,300.0,65.0,3,58,45,34.0,395.35309273735356
9490412408,1203637697,0,104311936,residential,,,Gora Chand Bose Rd,False,,False,83.74527292250207,"LINESTRING (9837859.954327755 2582456.232541858, 9837847.430885041 2582457.8361169416, 9837794.876953438 2582472.171843924, 9837771.7558952 2582477.4045682107)",,,,,,17,0,6.96,181,300.0,65.0,3,58,18,5.0,277.4897895126045
1207704800,1207704619,0,104700132,residential,,,Khudiram Bose Lane,False,,True,13.594182661167876,"LINESTRING (9837479.208273394 2582937.2517265235, 9837474.009653175 2582923.4581761938)",,,,,,8,0,6.96,181,300.0,65.0,3,58,67,5.0,160.8972285957897
1207704800,1207704827,0,104700132,residential,,,Khudiram Bose Lane,False,,False,111.16072083317329,"LINESTRING (9837479.208273394 2582937.2517265235, 9837511.20149505 2583022.1715375376, 9837522.589478958 2583049.698526766)",,,,,,14,0,6.96,181,300.0,65.0,3,58,26,5.0,428.4214489995007
1207704800,1207704794,0,104700183,residential,,,,False,,False,41.59622261858098,"LINESTRING (9837479.208273394 2582937.2517265235, 9837496.273551334 2582930.1982050366, 9837520.329693295 2582918.75583211)",,,,,,7,0,6.96,181,300.0,65.0,3,58,69,5.0,391.01672328185055
1207704716,1207704619,0,104700167,residential,,,Raja Bagan Street,False,,False,51.502023631530705,"LINESTRING (9837420.04196404 2582937.8184198327, 9837474.009653175 2582923.4581761938)",,,,,,13,0,6.96,181,300.0,65.0,3,58,78,5.0,558.6589411911274
1207704716,1207704687,0,104700167,residential,,,Raja Bagan Street,False,,True,52.77300167280673,"LINESTRING (9837420.04196404 2582937.8184198327, 9837364.838628553 2582952.890057499)",,,,,,14,0,6.96,181,300.0,65.0,3,58,38,5.0,322.2448876279987
1207704716,1207704646,0,104700156,residential,,,Star Lane,False,,True,115.73047661094897,"LINESTRING (9837420.04196404 2582937.8184198327, 9837432.376163619 2582982.1531882663, 9837444.599043708 2583026.078124557, 9837455.619673297 2583058.1145842704)",,,,,,15,0,6.96,181,300.0,65.0,3,58,30,5.0,503.2297157994163
1213555645,1207704620,0,103010038,secondary,,40,Sri Aurobindo Sarani,False,,False,6.590338099836746,"LINESTRING (9837591.807938332 2583041.1739571113, 9837598.876725996 2583040.1249651075)",,,,,,7,0,6.96,181,300.0,65.0,3,58,37,34.0,75.86110116327515
1213555645,1207704655,0,103010038,secondary,,40,Sri Aurobindo Sarani,False,,True,41.64373232363712,"LINESTRING (9837591.807938332 2583041.1739571113, 9837546.990711339 2583046.6962379445)",,,,,,7,0,6.96,181,300.0,65.0,3,58,14,35.0,116.56147030371037
1213555645,10901623487,0,1173267704,living_street,,,,False,,False,29.818948096655387,"LINESTRING (9837591.807938332 2583041.1739571113, 9837596.271849914 2583073.1983885537)",,,,,,11,0,6.96,181,300.0,65.0,3,58,29,5.0,170.36993937636075
1207704892,1207704837,0,104700147,living_street,,,,False,,True,28.68913314469157,"LINESTRING (9837585.373671765 2582973.9421438957, 9837556.586451445 2582985.7342177005)",,,,,,8,0,6.96,181,300.0,65.0,3,58,74,5.0,306.3595023248612
1207704892,1207704620,0,104700183,residential,,,,False,,False,62.357383286828025,"LINESTRING (9837585.373671765 2582973.9421438957, 9837596.282981861 2583020.3749901117, 9837598.876725996 2583040.1249651075)",,,,,,11,0,6.96,181,300.0,65.0,3,58,25,5.0,253.67214986048404
1207704892,1207704861,0,104700183,residential,,,,False,,True,38.752931054076754,"LINESTRING (9837585.373671765 2582973.9421438957, 9837576.34566106 2582946.572025324, 9837571.870617531 2582934.1529996204)",,,,,,9,0,6.96,181,300.0,65.0,3,58,60,5.0,335.6211035893527
9490412404,1207704645,0,104700153,living_street,,,,False,,False,10.146775043803098,"LINESTRING (9837883.977073869 2582877.5561205163, 9837894.919779815 2582876.4106807713)",,,,,,3,0,6.96,181,300.0,65.0,3,58,12,5.0,41.211356063076465
9490412404,9602497099,0,"[104700153, 1043345930]",living_street,,,,False,,"[False, True]",124.08725142996553,"LINESTRING (9837883.977073869 2582877.5561205163, 9837814.55823941 2582884.8145931605, 9837806.7992709 2582888.3956015976, 9837776.932251522 2582892.5794743868, 9837751.44008813 2582897.944961206)",,,,,,19,0,6.96,181,300.0,65.0,3,58,46,5.0,791.5616278934098
9490412404,9490412402,0,1029381531,primary,,40,Acharya Prafulla Chandra Bose Road,True,SH1,False,121.44518478286376,"LINESTRING (9837883.977073869 2582877.5561205163, 9837889.531916458 2582971.1086713765, 9837894.686008884 2583008.7275799746)",,,,,,8,0,6.96,181,300.0,65.0,3,58,78,31.0,1188.3269295676048
1215797941,1215797881,0,27552926,primary,,40,Acharya Prafulla Chandra Bose Road,True,SH1,False,68.48064055611741,"LINESTRING (9837893.962432193 2582837.4657764514, 9837891.758306274 2582808.190843507, 9837890.433604335 2582789.224862197, 9837888.68588833 2582763.3983668624)",,,,,,9,0,6.96,181,300.0,65.0,3,58,51,26.0,475.7015202034385
1215797941,1215797906,0,105578112,residential,,,Nadan Bagan Lane,False,,True,192.63668061867196,"LINESTRING (9837893.962432193 2582837.4657764514, 9838043.297529092 2582806.5872345855, 9838098.95727449 2582797.5563872373)",,,,,,17,0,6.96,181,300.0,65.0,3,58,61,5.0,1506.7005021286786
1207704827,1207704655,0,103010038,secondary,,40,Sri Aurobindo Sarani,False,,False,22.672889096763022,"LINESTRING (9837522.589478958 2583049.698526766, 9837546.990711339 2583046.6962379445)",,,,,,6,0,6.96,181,300.0,65.0,3,58,77,35.0,251.0974952540903
1207704827,1207704646,0,103010038,secondary,,40,Sri Aurobindo Sarani,False,,True,62.253356044789754,"LINESTRING (9837522.589478958 2583049.698526766, 9837471.02629082 2583056.607410335, 9837455.619673297 2583058.1145842704)",,,,,,7,0,6.96,181,300.0,65.0,3,58,29,29.0,263.24167903586834
1207704827,1207704800,0,104700132,residential,,,Khudiram Bose Lane,False,,True,111.16072083317329,"LINESTRING (9837522.589478958 2583049.698526766, 9837511.20149505 2583022.1715375376, 9837479.208273394 2582937.2517265235)",,,,,,14,0,6.96,181,300.0,65.0,3,58,48,5.0,721.8857519990781
1207704655,1213555645,0,103010038,secondary,,40,Sri Aurobindo Sarani,False,,False,41.64373232363712,"LINESTRING (9837546.990711339 2583046.6962379445, 9837591.807938332 2583041.1739571113)",,,,,,7,0,6.96,181,300.0,65.0,3,58,23,34.0,161.53670121323844
1207704655,1207704827,0,103010038,secondary,,40,Sri Aurobindo Sarani,False,,True,22.672889096763022,"LINESTRING (9837546.990711339 2583046.6962379445, 9837522.589478958 2583049.698526766)",,,,,,6,0,6.96,181,300.0,65.0,3,58,35,33.0,136.82613420640467
1207704655,1207704657,0,104700136,living_street,,,,False,,True,87.6740768118976,"LINESTRING (9837546.990711339 2583046.6962379445, 9837530.392975261 2582983.624183429, 9837521.888166165 2582955.0121451817)",,,,,,8,0,6.96,181,300.0,65.0,3,58,33,5.0,398.78934417511454
1207704657,1207704655,0,104700136,living_street,,,,False,,False,87.6740768118976,"LINESTRING (9837521.888166165 2582955.0121451817, 9837530.392975261 2582983.624183429, 9837546.990711339 2583046.6962379445)",,,,,,8,0,6.96,181,300.0,65.0,3,58,60,5.0,682.8533530456627
1207704687,1207704716,0,104700167,residential,,,Raja Bagan Street,False,,False,52.77300167280673,"LINESTRING (9837364.838628553 2582952.890057499, 9837420.04196404 2582937.8184198327)",,,,,,14,0,6.96,181,300.0,65.0,3,58,31,5.0,277.91556622284105
1207704687,9827805691,0,105258720,secondary,,,Bidhan Sarani,False,,False,0.5326046669765796,"LINESTRING (9837364.838628553 2582952.890057499, 9837364.949948046 2582953.4567513424)",,,,,,9,0,6.96,181,300.0,65.0,3,58,67,5.0,60.8821415224917
1207704687,8185335388,0,105258720,secondary,,,Bidhan Sarani,False,,True,30.226139694927728,"LINESTRING (9837364.838628553 2582952.890057499, 9837354.664027095 2582921.733983208)",,,,,,11,0,6.96,181,300.0,65.0,3,58,22,5.0,146.3970087946092
10904474084,1207704758,0,104700186,residential,,,,False,,False,76.2254645875068,"LINESTRING (9837727.98507142 2582674.1152039375, 9837750.326893222 2582666.5795099298, 9837730.589947503 2582610.899880047)",,,,,,19,0,6.96,181,300.0,65.0,3,58,56,5.0,618.8351220280458
1207704776,1207704761,0,104700178,residential,,,,False,,True,69.52956523494865,"LINESTRING (9837509.821133362 2582887.39484832, 9837494.648286767 2582813.544245839)",,,,,,21,0,6.96,181,300.0,65.0,3,58,44,5.0,483.7161044405289
1207704776,1207704794,0,104700178,residential,,,,False,,False,30.545353998964053,"LINESTRING (9837509.821133362 2582887.39484832, 9837513.227509782 2582900.27201558, 9837520.329693295 2582918.75583211)",,,,,,8,0,6.96,181,300.0,65.0,3,58,25,5.0,143.23606199689215
1207704776,1207704802,0,104700188,living_street,,,,False,,False,79.8725171336651,"LINESTRING (9837509.821133362 2582887.39484832, 9837569.72215136 2582868.6940361247, 9837592.832077648 2582862.7739252425)",,,,,,16,0,6.96,181,300.0,65.0,3,58,18,5.0,264.1246370087166
9490412394,1207704764,0,104227910,residential,,,Sahitya Parishad Street,False,,True,73.22811645177748,"LINESTRING (9837865.731809327 2582546.057099039, 9837788.0642006 2582562.563167836)",,,,,,6,0,6.96,181,300.0,65.0,3,58,22,5.0,234.92222743269252
9490412394,1207704894,0,1029381531,primary,,40,Acharya Prafulla Chandra Bose Road,True,SH1,False,41.22717928024128,"LINESTRING (9837865.731809327 2582546.057099039, 9837867.713296264 2582590.7163617522)",,,,,,5,0,6.96,181,300.0,65.0,3,58,65,29.0,358.17199838588203
1207704788,1207704764,0,104700140,living_street,,,,False,,True,42.241447864785115,"LINESTRING (9837795.678453771 2582607.728871665, 9837788.0642006 2582562.563167836)",,,,,,12,0,6.96,181,300.0,65.0,3,58,37,5.0,259.1520285196459
1207704788,9490412407,0,104700140,living_street,,,,False,,False,121.54894283964808,"LINESTRING (9837795.678453771 2582607.728871665, 9837805.674944045 2582671.7037814828, 9837870.974957345 2582656.499770973)",,,,,,16,0,6.96,181,300.0,65.0,3,58,41,5.0,689.6207987710685
1207704788,1207704894,0,104700162,living_street,,,,False,,False,68.26131226394492,"LINESTRING (9837795.678453771 2582607.728871665, 9837816.95160846 2582602.604619857, 9837867.713296264 2582590.7163617522)",,,,,,13,0,6.96,181,300.0,65.0,3,58,16,5.0,207.66171954677424
1207704794,1207704776,0,104700178,residential,,,,False,,True,30.545353998964053,"LINESTRING (9837520.329693295 2582918.75583211, 9837513.227509782 2582900.27201558, 9837509.821133362 2582887.39484832)",,,,,,8,0,6.96,181,300.0,65.0,3,58,40,5.0,198.21769919502745
1207704794,1207704861,0,104700183,residential,,,,False,,False,65.61114547788974,"LINESTRING (9837520.329693295 2582918.75583211, 9837542.39321637 2582909.664637325, 9837559.5698138 2582906.915576752, 9837571.870617531 2582934.1529996204)",,,,,,7,0,6.96,181,300.0,65.0,3,58,66,5.0,566.2402721848867
1207704794,1207704800,0,104700183,residential,,,,False,,True,41.59622261858098,"LINESTRING (9837520.329693295 2582918.75583211, 9837496.273551334 2582930.1982050366, 9837479.208273394 2582937.2517265235)",,,,,,7,0,6.96,181,300.0,65.0,3,58,37,5.0,231.28722842649955
9490412407,9490412406,0,1029381531,primary,,40,Acharya Prafulla Chandra Bose Road,True,SH1,False,39.86771720890863,"LINESTRING (9837870.974957345 2582656.499770973, 9837873.112291567 2582699.676303487)",,,,,,6,0,6.96,181,300.0,65.0,3,58,18,31.0,127.71426917124262
9490412407,1207704788,0,104700140,living_street,,,,False,,True,121.54894283964808,"LINESTRING (9837870.974957345 2582656.499770973, 9837805.674944045 2582671.7037814828, 9837795.678453771 2582607.728871665)",,,,,,16,0,6.96,181,300.0,65.0,3,58,48,5.0,791.721910756373
1207704894,9490412407,0,1029381531,primary,,40,Acharya Prafulla Chandra Bose Road,True,SH1,False,60.7425637455875,"LINESTRING (9837867.713296264 2582590.7163617522, 9837870.974957345 2582656.499770973)",,,,,,8,0,6.96,181,300.0,65.0,3,58,22,30.0,211.960368288351
1207704894,1207704788,0,104700162,living_street,,,,False,,True,68.26131226394492,"LINESTRING (9837867.713296264 2582590.7163617522, 9837816.95160846 2582602.604619857, 9837795.678453771 2582607.728871665)",,,,,,13,0,6.96,181,300.0,65.0,3,58,24,5.0,273.19257932016137
1207704792,1207704832,0,104700185,residential,,,,False,,False,20.58282399684228,"LINESTRING (9836195.560961159 2583457.339634992, 9836216.822983902 2583450.5511614042)",,,,,,3,0,6.96,181,300.0,65.0,3,58,28,5.0,95.75828862939005
1207704832,1207704808,0,104700154,residential,,,ENTRY ROAD,False,,True,37.64251319551085,"LINESTRING (9836216.822983902 2583450.5511614042, 9836198.143573347 2583414.2575930534)",,,,,,8,0,6.96,181,300.0,65.0,3,58,21,5.0,146.45913325268734
1207704832,1207704792,0,104700185,residential,,,,False,,True,20.58282399684228,"LINESTRING (9836216.822983902 2583450.5511614042, 9836195.560961159 2583457.339634992)",,,,,,3,0,6.96,181,300.0,65.0,3,58,14,5.0,61.17914431469503
1207704861,1207704885,0,104700168,living_street,,,,False,,True,31.424818213930177,"LINESTRING (9837571.870617531 2582934.1529996204, 9837541.658507729 2582949.911900812)",,,,,,7,0,6.96,181,300.0,65.0,3,58,28,5.0,152.1873891988054
1207704861,1207704892,0,104700183,residential,,,,False,,False,38.752931054076754,"LINESTRING (9837571.870617531 2582934.1529996204, 9837576.34566106 2582946.572025324, 9837585.373671765 2582973.9421438957)",,,,,,9,0,6.96,181,300.0,65.0,3,58,53,5.0,303.0686415039282
1207704861,1207704794,0,104700183,residential,,,,False,,True,65.61114547788975,"LINESTRING (9837571.870617531 2582934.1529996204, 9837559.5698138 2582906.915576752, 9837542.39321637 2582909.664637325, 9837520.329693295 2582918.75583211)",,,,,,7,0,6.96,181,300.0,65.0,3,58,47,5.0,416.6468604952982
1207704867,1207704808,0,52152406,secondary,,,,False,,False,45.96337562162746,"LINESTRING (9836151.30033162 2583431.283004604, 9836163.411892219 2583426.8819581605, 9836198.143573347 2583414.2575930534)",,,,,,14,0,6.96,181,300.0,65.0,3,58,35,5.0,274.64617761083537
1207704837,1207704892,0,104700147,living_street,,,,False,,False,28.68913314469157,"LINESTRING (9837556.586451445 2582985.7342177005, 9837585.373671765 2582973.9421438957)",,,,,,8,0,6.96,181,300.0,65.0,3,58,71,5.0,296.0314143927722
1207704840,1213555762,0,103010038,secondary,,40,Sri Aurobindo Sarani,False,,False,28.79515633385783,"LINESTRING (9837754.70174921 2583024.944731932, 9837785.715359345 2583021.327521944)",,,,,,12,0,6.96,181,300.0,65.0,3,58,33,31.0,185.628819082077
1207704840,1213555193,0,103010038,secondary,,40,Sri Aurobindo Sarani,False,,True,72.95219223799555,"LINESTRING (9837754.70174921 2583024.944731932, 9837676.054528965 2583033.4451785055)",,,,,,14,0,6.96,181,300.0,65.0,3,58,14,32.0,204.1596829598325
1207704840,1207704854,0,104700135,residential,,,,False,,True,189.8566956134982,"LINESTRING (9837754.70174921 2583024.944731932, 9837742.412077427 2582977.4267128906, 9837738.716270331 2582954.686597622, 9837714.827107608 2582834.053580209, 9837712.589585843 2582823.515565146)",,,,,,22,0,6.96,181,300.0,65.0,3,58,27,5.0,736.7356937877341
1207704840,1213555648,0,105305043,living_street,,,,False,,False,46.59055847787151,"LINESTRING (9837754.70174921 2583024.944731932, 9837759.165660791 2583054.8832035204, 9837764.553524146 2583074.404128896)",,,,,,17,0,6.96,181,300.0,65.0,3,58,61,5.0,437.6428880580195
1213555762,1213555170,0,103010038,secondary,,40,Sri Aurobindo Sarani,False,,False,27.053046988930213,"LINESTRING (9837785.715359345 2583021.327521944, 9837814.947857628 2583018.879876966)",,,,,,12,0,6.96,181,300.0,65.0,3,58,77,33.0,321.57015417771515
1213555762,1207704840,0,103010038,secondary,,40,Sri Aurobindo Sarani,False,,True,28.79515633385783,"LINESTRING (9837785.715359345 2583021.327521944, 9837754.70174921 2583024.944731932)",,,,,,12,0,6.96,181,300.0,65.0,3,58,53,31.0,254.73719428333578
1213555762,1213555239,0,105304956,residential,,,Shyam Mitra Ln,False,,False,119.6558247355384,"LINESTRING (9837785.715359345 2583021.327521944, 9837789.377770593 2583055.124351316, 9837794.95487708 2583150.7156133386)",,,,,,29,0,6.96,181,300.0,65.0,3,58,12,5.0,328.90438761917534
1213555648,1213555188,0,105304998,living_street,,,,False,,False,80.15058935138559,"LINESTRING (9837764.553524146 2583074.404128896, 9837738.961173212 2583079.0100578107, 9837678.28091878 2583084.267088185)",,,,,,25,0,6.96,181,300.0,65.0,3,58,24,5.0,367.4336973319905
1213555648,1213555435,0,105305043,living_street,,,,False,,False,71.7971142783135,"LINESTRING (9837764.553524146 2583074.404128896, 9837774.961896535 2583113.1446127086, 9837777.644696262 2583150.787958095)",,,,,,28,0,6.96,181,300.0,65.0,3,58,29,5.0,401.453957688531
1213555648,1207704840,0,105305043,living_street,,,,False,,True,46.59055847787151,"LINESTRING (9837764.553524146 2583074.404128896, 9837759.165660791 2583054.8832035204, 9837754.70174921 2583024.944731932)",,,,,,17,0,6.96,181,300.0,65.0,3,58,26,5.0,241.9625424509591
9490412393,9490412404,0,1029381531,primary,,40,Acharya Prafulla Chandra Bose Road,True,SH1,False,77.7098266911242,"LINESTRING (9837879.12354407 2582793.4328243937, 9837883.977073869 2582877.5561205163)",,,,,,12,0,6.96,181,300.0,65.0,3,58,50,28.0,537.8589601467453
9490412393,1207704854,0,104700133,living_street,,,Madhab Das Lane,False,,True,156.0952424586624,"LINESTRING (9837879.12354407 2582793.4328243937, 9837774.550014418 2582810.7710867575, 9837712.589585843 2582823.515565146)",,,,,,20,0,6.96,181,300.0,65.0,3,58,40,5.0,860.8571638015795
1207704885,1207704861,0,104700168,living_street,,,,False,,False,31.424818213930177,"LINESTRING (9837541.658507729 2582949.911900812, 9837571.870617531 2582934.1529996204)",,,,,,7,0,6.96,181,300.0,65.0,3,58,33,5.0,171.04228012716348
1208567396,1208567424,0,104777757,residential,,,,False,,True,26.46624585308766,"LINESTRING (9836720.710658977 2583387.3449384603, 9836707.664014656 2583361.7827800587)",,,,,,14,1,6.96,181,300.0,65.0,3,58,22,5.0,148.47088905215142
1208567396,10282080282,0,1166212046,tertiary,,,Raja Nabakrishna Street,False,,True,63.84213731791287,"LINESTRING (9836720.710658977 2583387.3449384603, 9836786.444818292 2583365.629158925)",,,,,,14,1,6.96,181,300.0,65.0,3,58,38,5.0,369.7201461696827
1208567396,10282080283,0,104777773,residential,,,Amrit Lal Bose Ln,False,,False,134.7664032987385,"LINESTRING (9836720.710658977 2583387.3449384603, 9836739.200826399 2583451.7931021904, 9836813.595642095 2583424.952732689)",,,,,,25,1,6.96,181,300.0,65.0,3,58,26,5.0,554.0711782920641
1208567396,1208567487,0,1166212046,tertiary,,,Raja Nabakrishna Street,False,,False,46.74679589993258,"LINESTRING (9836720.710658977 2583387.3449384603, 9836694.895669062 2583396.617259421, 9836672.44252777 2583402.6943100384)",,,,,,20,1,6.96,181,300.0,65.0,3,58,25,5.0,248.84038769979773
1208567424,1208567396,0,104777757,residential,,,,False,,False,26.46624585308766,"LINESTRING (9836707.664014656 2583361.7827800587, 9836720.710658977 2583387.3449384603)",,,,,,14,1,6.96,181,300.0,65.0,3,58,77,5.0,323.14811168253
1208567424,1208567649,0,104777757,residential,,,,False,,True,56.96509038289534,"LINESTRING (9836707.664014656 2583361.7827800587, 9836678.453780271 2583307.3548060013)",,,,,,17,1,6.96,181,300.0,65.0,3,58,26,5.0,271.33108199463345
1208567424,1208567405,0,1310361546,residential,,,,False,,True,46.650277213120006,"LINESTRING (9836707.664014656 2583361.7827800587, 9836660.486814458 2583380.038015579)",,,,,,21,1,6.96,181,300.0,65.0,3,58,17,5.0,208.7665655147648
10282080282,10282080283,0,1127841752,primary,,,,True,,False,60.16547319413307,"LINESTRING (9836786.444818292 2583365.629158925, 9836813.595642095 2583424.952732689)",,,,,,13,1,6.96,181,300.0,65.0,3,58,29,5.0,282.9758467155831
10282080282,1208567396,0,1166212046,tertiary,,,Raja Nabakrishna Street,False,,False,63.84213731791287,"LINESTRING (9836786.444818292 2583365.629158925, 9836720.710658977 2583387.3449384603)",,,,,,14,1,6.96,181,300.0,65.0,3,58,36,5.0,354.3980332133836
10282080283,10282080284,0,1127841752,primary,,,,True,,False,33.41802363266435,"LINESTRING (9836813.595642095 2583424.952732689, 9836828.267550983 2583458.087211294)",,,,,,12,0,6.96,181,300.0,65.0,3,58,22,5.0,159.8235823902339
10282080283,1208567396,0,104777773,residential,,,Amrit Lal Bose Ln,False,,True,134.7664032987385,"LINESTRING (9836813.595642095 2583424.952732689, 9836739.200826399 2583451.7931021904, 9836720.710658977 2583387.3449384603)",,,,,,25,1,6.96,181,300.0,65.0,3,58,15,5.0,376.1795259377293
1208567487,1208567405,0,104777756,residential,,,Jagabandhu Modak Rd,False,,False,23.624197880902305,"LINESTRING (9836672.44252777 2583402.6943100384, 9836660.486814458 2583380.038015579)",,,,,,26,0,6.96,181,300.0,65.0,3,58,32,5.0,232.31691986266483
1208567487,1208567610,0,1166212046,tertiary,,,Raja Nabakrishna Street,False,,False,80.67050691723205,"LINESTRING (9836672.44252777 2583402.6943100384, 9836667.922956442 2583404.153284824, 9836639.636673832 2583412.051043118, 9836613.67696858 2583419.3097494743, 9836589.041965267 2583428.8111838545)",,,,,,30,0,6.96,181,300.0,65.0,3,58,77,5.0,906.9954839152241
