u,v,key,osmid,bridge,highway,lanes,maxspeed,name,oneway,reversed,length,geometry,access,width,tunnel,ref,junction,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
4216755419,4216755611,0,421937400,,residential,,,,False,False,174.96421527835315,"LINESTRING (8606986.618933314 3311607.7433779542, 8606948.792570343 3311631.4676519735, 8606909.251887213 3311656.534616182, 8606886.331204059 3311673.9130545296, 8606876.713200055 3311685.3635831056, 8606869.38837756 3311698.5241031726, 8606851.165376917 3311744.0730291414)",,,,,,8,0,3.26,159,300.0,65.0,3,79,44,5.0,979.6110566697047
6191489259,4216755409,0,"[403599382, 1079919791]",,residential,,,,False,False,141.93672194561026,"LINESTRING (8606828.177902067 3311635.3055924107, 8606868.319710448 3311625.4764138246, 8606879.652034612 3311620.0931683052, 8606892.130949529 3311613.772607511, 8606905.522684272 3311608.275368688, 8606936.38044712 3311597.3695628755, 8606981.943514701 3311587.515079327)",,,,,,6,0,3.26,159,300.0,65.0,3,79,69,5.0,1221.0360577096528
6191489259,4216748670,0,"[1075652414, 1342378742]",,tertiary,,,,True,False,127.19722387059389,"LINESTRING (8606828.177902067 3311635.3055924107, 8606830.793910103 3311597.280897823, 8606834.422925504 3311570.4534135484, 8606842.415664941 3311491.149252862)",,,,,,2,0,3.26,159,300.0,65.0,3,79,65,5.0,1017.9383461906323
4216755589,4216755487,0,421937308,,residential,,,,False,False,7.800110749139506,"LINESTRING (8608101.272126578 3311714.45860968, 8608110.155421942 3311714.2686114777)",,,,,,0,0,3.26,159,300.0,65.0,3,79,52,5.0,64.47269107463052
4216755589,4216755591,0,421937308,,residential,,,,False,True,17.299813113384992,"LINESTRING (8608101.272126578 3311714.45860968, 8608081.590840604 3311715.4592669224)",,,,,,0,0,3.26,159,300.0,65.0,3,79,71,5.0,163.19440772604014
4216755589,4216755411,0,421937377,,residential,,,,False,True,103.29460561676622,"LINESTRING (8608101.272126578 3311714.45860968, 8608102.485509027 3311596.7995732687)",,,,,,0,0,3.26,159,300.0,65.0,3,79,63,5.0,796.7072184627525
4216755592,4216755591,0,421937308,,residential,,,,False,False,7.836069376557386,"LINESTRING (8608072.685281342 3311716.067261234, 8608081.590840604 3311715.4592669224)",,,,,,0,0,3.26,159,300.0,65.0,3,79,46,5.0,59.05510295859678
4216755592,4216755593,0,421937308,,residential,,,,False,True,24.509330462047455,"LINESTRING (8608072.685281342 3311716.067261234, 8608044.76635305 3311716.2065932667)",,,,,,0,0,3.26,159,300.0,65.0,3,79,38,5.0,127.56254690693639
4216755592,4216755411,0,421937366,,residential,,,,False,True,128.995066635995,"LINESTRING (8608072.685281342 3311716.067261234, 8608070.147196952 3311605.5140836798, 8608070.447759576 3311602.8287978894, 8608071.560954483 3311601.1061620065, 8608073.353198286 3311599.6495215427, 8608075.668643694 3311599.0921982764, 8608102.485509027 3311596.7995732687)",,,,,,0,0,3.26,159,300.0,65.0,3,79,63,5.0,991.002703768122
4216755415,9838066174,0,421937374,,residential,,,,False,True,11.57131785309146,"LINESTRING (8609035.610008651 3311601.030163369, 8609022.429780941 3311601.1821606434)",,,,,,0,0,3.26,159,300.0,65.0,3,79,27,5.0,53.29106984401632
9838066174,4216755415,0,421937374,,residential,,,,False,False,11.57131785309146,"LINESTRING (8609022.429780941 3311601.1821606434, 8609035.610008651 3311601.030163369)",,,,,,0,0,3.26,159,300.0,65.0,3,79,33,5.0,61.62241869824217
9838066174,9838066178,0,421937374,,residential,,,,False,True,48.08340542361904,"LINESTRING (8609022.429780941 3311601.1821606434, 8608967.660591472 3311601.8028161973)",,,,,,0,0,3.26,159,300.0,65.0,3,79,66,5.0,396.6205709550628
9838066174,9838066173,0,1072211453,,residential,,,,False,False,20.265917735047722,"LINESTRING (8609022.429780941 3311601.1821606434, 8609025.969740748 3311623.9944377835)",,,,,,0,0,3.26,159,300.0,65.0,3,79,22,5.0,69.30202282052599
9838066178,9838066174,0,421937374,,residential,,,,False,False,48.08340542361904,"LINESTRING (8608967.660591472 3311601.8028161973, 8609022.429780941 3311601.1821606434)",,,,,,0,0,3.26,159,300.0,65.0,3,79,51,5.0,310.07044119254857
9838066178,4216755416,0,421937374,,residential,,,,False,True,37.874223095431645,"LINESTRING (8608967.660591472 3311601.8028161973, 8608947.534027537 3311602.4488046607, 8608924.53542074 3311603.044127391)",,,,,,0,0,3.26,159,300.0,65.0,3,79,50,5.0,243.04533857258988
9838066178,9838066176,0,1072211454,,residential,,,,False,True,48.00624077892182,"LINESTRING (8608967.660591472 3311601.8028161973, 8608965.111375133 3311635.3562582987, 8608963.920256581 3311656.3572852938)",,,,,,0,0,3.26,159,300.0,65.0,3,79,51,5.0,309.59819356700154
4216755644,4216755650,0,421937309,,residential,,,,False,False,7.727153665142872,"LINESTRING (8606877.425644796 3311786.3287899997, 8606873.117580503 3311794.004760894)",,,,,,7,0,3.26,159,300.0,65.0,3,79,64,5.0,110.14454014829725
4216755644,4216755611,0,1072216440,,residential,,,,False,False,43.67436014792388,"LINESTRING (8606877.425644796 3311786.3287899997, 8606851.165376917 3311744.0730291414)",,,,,,8,0,3.26,159,300.0,65.0,3,79,44,5.0,286.4006215810381
4216755644,4216755419,0,421937309,,residential,,,,False,True,195.74033877835774,"LINESTRING (8606877.425644796 3311786.3287899997, 8606897.19598636 3311763.896233655, 8606932.506528841 3311723.312528897, 8606976.911873717 3311683.5269379285, 8606982.722751137 3311676.8516848222, 8606988.13287839 3311666.908477171, 8606989.691351261 3311656.635948119, 8606989.669087362 3311644.6787849073, 8606989.8138027 3311632.8862964953, 8606986.618933314 3311607.7433779542)",,,,,,12,0,3.26,159,300.0,65.0,3,79,60,5.0,1485.1304392041757
4216755611,9870014472,0,1072216440,,residential,,,,False,False,45.26584964179597,"LINESTRING (8606851.165376917 3311744.0730291414, 8606823.713990489 3311700.424083079)",,,,,,4,0,3.26,159,300.0,65.0,3,79,49,5.0,301.96319589376026
4216755611,4216755644,0,1072216440,,residential,,,,False,True,43.67436014792388,"LINESTRING (8606851.165376917 3311744.0730291414, 8606877.425644796 3311786.3287899997)",,,,,,8,0,3.26,159,300.0,65.0,3,79,49,5.0,312.6052376697924
4216755611,4216755419,0,421937400,,residential,,,,False,True,174.96421527835318,"LINESTRING (8606851.165376917 3311744.0730291414, 8606869.38837756 3311698.5241031726, 8606876.713200055 3311685.3635831056, 8606886.331204059 3311673.9130545296, 8606909.251887213 3311656.534616182, 8606948.792570343 3311631.4676519735, 8606986.618933314 3311607.7433779542)",,,,,,8,0,3.26,159,300.0,65.0,3,79,61,5.0,1336.538055837545
4216755420,4216755465,0,1248028078,,residential,,,,False,True,62.20326754263513,"LINESTRING (8607496.417673351 3311615.089918532, 8607496.07258293 3311685.946243008)",,,,,,0,0,3.26,159,300.0,65.0,3,79,61,5.0,471.1279184120892
4216755465,4216755468,0,421937360,,residential,,,,False,False,16.584726617795813,"LINESTRING (8607496.07258293 3311685.946243008, 8607477.326380681 3311688.2895493917)",,,,,,0,0,3.26,159,300.0,65.0,3,79,46,5.0,107.34769093023289
4216755465,4216755420,0,1248028078,,residential,,,,False,False,62.20326754263513,"LINESTRING (8607496.07258293 3311685.946243008, 8607496.417673351 3311615.089918532)",,,,,,0,0,3.26,159,300.0,65.0,3,79,11,5.0,97.90831315627837
4216755465,4216755607,0,421937396,,residential,,,,False,True,34.294301508725475,"LINESTRING (8607496.07258293 3311685.946243008, 8607497.274833431 3311701.0067436374, 8607498.47708393 3311710.0886517134, 8607503.274953986 3311724.085188792)",,,,,,0,0,3.26,159,300.0,65.0,3,79,56,5.0,246.25770613863517
4216755423,4216755426,0,421937376,,residential,,,,False,True,70.05944256442014,"LINESTRING (8607932.534042431 3311618.205866272, 8607852.795891179 3311621.4991451614)",,,,,,0,0,3.26,159,300.0,65.0,3,79,22,5.0,200.75692837006918
4216755437,4216755453,0,421791488,,residential,,,,False,False,21.286342328334367,"LINESTRING (8607773.70339297 3311634.317607638, 8607774.605080845 3311658.5485885646)",,,,,,1,0,3.26,159,300.0,65.0,3,79,42,5.0,128.08316533480522
4216755437,4216755426,0,421937376,,residential,,,,False,False,70.3388915530775,"LINESTRING (8607773.70339297 3311634.317607638, 8607852.795891179 3311621.4991451614)",,,,,,1,0,3.26,159,300.0,65.0,3,79,49,5.0,434.39268233209566
4216755437,9865491999,0,421791488,,residential,,,,False,True,48.501262413061724,"LINESTRING (8607773.70339297 3311634.317607638, 8607773.20245526 3311585.1337913335, 8607774.549421098 3311581.7771892976, 8607776.041102273 3311579.839226995)",,,,,,1,0,3.26,159,300.0,65.0,3,79,47,5.0,294.3471200096681
4216755445,4216755444,0,421937367,,residential,,,,False,False,64.87159753798285,"LINESTRING (8607853.753238797 3311647.414745037, 8607927.647116786 3311646.7687544012)",,,,,,0,0,3.26,159,300.0,65.0,3,79,56,5.0,451.73713545524475
4216755445,4216755453,0,421937367,,residential,,,,False,True,70.16575023429924,"LINESTRING (8607853.753238797 3311647.414745037, 8607774.605080845 3311658.5485885646)",,,,,,0,0,3.26,159,300.0,65.0,3,79,12,5.0,116.8386803373909
4216755445,4216755460,0,421937402,,residential,,,,False,False,24.824624878016632,"LINESTRING (8607853.753238797 3311647.414745037, 8607854.799642012 3311675.673699325)",,,,,,0,0,3.26,159,300.0,65.0,3,79,21,5.0,78.35805469260191
4216755445,4216755426,0,421937402,,residential,,,,False,True,22.766031922086913,"LINESTRING (8607853.753238797 3311647.414745037, 8607852.795891179 3311621.4991451614)",,,,,,0,0,3.26,159,300.0,65.0,3,79,31,5.0,100.48963875016331
4216755431,4216755429,0,421937317,,residential,,,,False,True,41.44118262256974,"LINESTRING (8607428.345804732 3311631.8983119014, 8607475.344893744 3311627.477715064)",,,,,,3,0,3.26,159,300.0,65.0,3,79,51,5.0,284.42003765012686
4216755468,4216755483,0,421937360,,residential,,,,False,False,61.79097018598673,"LINESTRING (8607477.326380681 3311688.2895493917, 8607409.120928671 3311705.680695558)",,,,,,3,0,3.26,159,300.0,65.0,3,79,22,5.0,193.92816129100498
4216755468,4216755465,0,421937360,,residential,,,,False,True,16.584726617795813,"LINESTRING (8607477.326380681 3311688.2895493917, 8607496.07258293 3311685.946243008)",,,,,,0,0,3.26,159,300.0,65.0,3,79,50,5.0,115.30835970677487
4216755468,4216755429,0,421937365,,residential,,,,False,False,53.41309176517071,"LINESTRING (8607477.326380681 3311688.2895493917, 8607475.344893744 3311627.477715064)",,,,,,0,0,3.26,159,300.0,65.0,3,79,14,5.0,105.53399416548679
4216755453,4216755467,0,421791488,,residential,,,,False,False,22.810479611415236,"LINESTRING (8607774.605080845 3311658.5485885646, 8607775.562428463 3311684.5149263367)",,,,,,0,0,3.26,159,300.0,65.0,3,79,42,5.0,130.7648172415328
4216755453,4216755437,0,421791488,,residential,,,,False,True,21.286342328334367,"LINESTRING (8607774.605080845 3311658.5485885646, 8607773.70339297 3311634.317607638)",,,,,,1,0,3.26,159,300.0,65.0,3,79,56,5.0,163.84422044640695
4216755453,4216755445,0,421937367,,residential,,,,False,False,70.16575023429924,"LINESTRING (8607774.605080845 3311658.5485885646, 8607853.753238797 3311647.414745037)",,,,,,0,0,3.26,159,300.0,65.0,3,79,33,5.0,293.656370927825
4216755485,4216755606,0,421937360,,residential,,,,False,False,59.31003970013508,"LINESTRING (8607387.547211356 3311711.519971122, 8607385.877418993 3311714.7752733566, 8607383.52857774 3311718.131908787, 8607380.62313903 3311720.6778856562, 8607376.059039908 3311722.1852055243, 8607325.197164563 3311727.479826238)",,,,,,6,0,3.26,159,300.0,65.0,3,79,73,5.0,565.3559477731833
4216755485,4216755483,0,421937360,,residential,,,,False,True,19.76521363421965,"LINESTRING (8607387.547211356 3311711.519971122, 8607391.287546245 3311709.404658422, 8607409.120928671 3311705.680695558)",,,,,,4,0,3.26,159,300.0,65.0,3,79,75,5.0,213.68692270797683
4216755485,4216755438,0,421937363,,residential,,,,False,False,66.89952620462019,"LINESTRING (8607387.547211356 3311711.519971122, 8607384.252154429 3311700.639414152, 8607382.91632054 3311691.532179445, 8607382.615757914 3311663.4125231183, 8607382.827264948 3311635.900916604)",,,,,,9,0,3.26,159,300.0,65.0,3,79,58,5.0,526.4207023841565
4216755442,4216755438,0,421937382,,residential,,,,False,False,43.38384482183881,"LINESTRING (8607333.434806881 3311637.5348916524, 8607353.88419734 3311636.8635685453, 8607382.827264948 3311635.900916604)",,,,,,9,0,3.26,159,300.0,65.0,3,79,54,5.0,341.9273144455155
4216755439,9838087423,0,421937334,,residential,,,,False,True,28.8384557743811,"LINESTRING (8608214.584236255 3311636.027581329, 8608215.229889302 3311603.183458246)",,,,,,0,0,3.26,159,300.0,65.0,3,79,26,5.0,105.77598201606902
4216755444,4216755445,0,421937367,,residential,,,,False,True,64.87159753798285,"LINESTRING (8607927.647116786 3311646.7687544012, 8607853.753238797 3311647.414745037)",,,,,,0,0,3.26,159,300.0,65.0,3,79,52,5.0,420.598768637013
4216755460,4216755458,0,421937330,,residential,,,,False,False,63.43478342230159,"LINESTRING (8607854.799642012 3311675.673699325, 8607927.057123486 3311675.0530403424)",,,,,,0,0,3.26,159,300.0,65.0,3,79,29,5.0,236.55304630960956
4216755460,4216755466,0,421937402,,residential,,,,False,False,4.46201661813407,"LINESTRING (8607854.799642012 3311675.673699325, 8607854.988885146 3311680.752970862)",,,,,,0,0,3.26,159,300.0,65.0,3,79,47,5.0,40.965773726276154
4216755460,4216755445,0,421937402,,residential,,,,False,True,24.824624878016632,"LINESTRING (8607854.799642012 3311675.673699325, 8607853.753238797 3311647.414745037)",,,,,,0,0,3.26,159,300.0,65.0,3,79,37,5.0,126.02133445839384
4216755448,11617886650,0,421937399,,residential,,,,False,False,38.20756518381956,"LINESTRING (8609026.359358968 3311655.7492936994, 8609069.529057497 3311650.214038158)",,,,,,0,0,3.26,159,300.0,65.0,3,79,60,5.0,290.89446932350086
4216755448,9838066176,0,421937399,,residential,,,,False,True,54.81589218668378,"LINESTRING (8609026.359358968 3311655.7492936994, 8608963.920256581 3311656.3572852938)",,,,,,0,0,3.26,159,300.0,65.0,3,79,31,5.0,219.71511893446367
4216755448,9838066173,0,1072211453,,residential,,,,False,True,27.921038763302434,"LINESTRING (8609026.359358968 3311655.7492936994, 8609026.615393797 3311628.187037095, 8609025.969740748 3311623.9944377835)",,,,,,0,0,3.26,159,300.0,65.0,3,79,70,5.0,250.33672561174046
11617886650,4216755448,0,421937399,,residential,,,,False,True,38.20756518381956,"LINESTRING (8609069.529057497 3311650.214038158, 8609026.359358968 3311655.7492936994)",,,,,,0,0,3.26,159,300.0,65.0,3,79,70,5.0,336.7435475440843
9838066176,4216755448,0,421937399,,residential,,,,False,False,54.81589218668378,"LINESTRING (8608963.920256581 3311656.3572852938, 8609026.359358968 3311655.7492936994)",,,,,,0,0,3.26,159,300.0,65.0,3,79,56,5.0,384.162795494515
9838066176,9838066183,0,421937399,,residential,,,,False,True,34.90240121190983,"LINESTRING (8608963.920256581 3311656.3572852938, 8608943.01445621 3311656.9779434092, 8608924.179198368 3311657.5226025954)",,,,,,0,0,3.26,159,300.0,65.0,3,79,32,5.0,149.82522065373377
9838066176,9838066178,0,1072211454,,residential,,,,False,False,48.00624077892182,"LINESTRING (8608963.920256581 3311656.3572852938, 8608965.111375133 3311635.3562582987, 8608967.660591472 3311601.8028161973)",,,,,,0,0,3.26,159,300.0,65.0,3,79,38,5.0,234.7084579518835
9838066173,9838066174,0,1072211453,,residential,,,,False,True,20.265917735047722,"LINESTRING (8609025.969740748 3311623.9944377835, 8609022.429780941 3311601.1821606434)",,,,,,0,0,3.26,159,300.0,65.0,3,79,77,5.0,203.05707987184095
9838066173,9838066170,0,1072211451,,residential,,,,False,True,72.09975309069343,"LINESTRING (8609025.969740748 3311623.9944377835, 8609063.68478423 3311615.140584343, 8609106.075246325 3311605.8814105527)",,,,,,0,0,3.26,159,300.0,65.0,3,79,28,5.0,258.0551703847299
9838066173,4216755448,0,1072211453,,residential,,,,False,False,27.921038763302434,"LINESTRING (8609025.969740748 3311623.9944377835, 8609026.615393797 3311628.187037095, 8609026.359358968 3311655.7492936994)",,,,,,0,0,3.26,159,300.0,65.0,3,79,70,5.0,250.33672561174046
4216755451,4216755609,0,421937352,,residential,,,,False,True,64.11677731070043,"LINESTRING (8607279.867867911 3311657.3579381886, 8607283.240848484 3311730.317135809)",,,,,,11,0,3.26,159,300.0,65.0,3,79,66,5.0,578.6048763007473
4216755609,4216755451,0,421937352,,residential,,,,False,False,64.11677731070043,"LINESTRING (8607283.240848484 3311730.317135809, 8607279.867867911 3311657.3579381886)",,,,,,11,0,3.26,159,300.0,65.0,3,79,18,5.0,209.29223899111292
4216755609,4216755610,0,421937360,,residential,,,,False,False,22.571309520819153,"LINESTRING (8607283.240848484 3311730.317135809, 8607257.6373656 3311732.673116536)",,,,,,9,0,3.26,159,300.0,65.0,3,79,60,5.0,223.3134285498979
4216755609,4216755608,0,421937360,,residential,,,,False,True,19.893652280251594,"LINESTRING (8607283.240848484 3311730.317135809, 8607305.86096901 3311728.9491471904)",,,,,,8,0,3.26,159,300.0,65.0,3,79,17,5.0,96.38305065171325
4216755467,4216755474,0,421791488,,residential,,,,False,False,11.617093037435549,"LINESTRING (8607775.562428463 3311684.5149263367, 8607776.063366173 3311697.738778224)",,,,,,0,0,3.26,159,300.0,65.0,3,79,12,5.0,32.528613973907184
4216755467,4216755453,0,421791488,,residential,,,,False,True,22.810479611415236,"LINESTRING (8607775.562428463 3311684.5149263367, 8607774.605080845 3311658.5485885646)",,,,,,0,0,3.26,159,300.0,65.0,3,79,24,5.0,81.49418128087588
4216755467,4216755466,0,421937344,,residential,,,,False,True,69.80397664155991,"LINESTRING (8607775.562428463 3311684.5149263367, 8607854.988885146 3311680.752970862)",,,,,,0,0,3.26,159,300.0,65.0,3,79,37,5.0,325.729656288526
11617886996,9865094859,0,421937338,,residential,,,,False,False,43.15525770381225,"LINESTRING (8608820.830183117 3311723.6671924503, 8608850.54135521 3311762.8322398234)",,,,,,0,0,3.26,159,300.0,65.0,3,79,16,5.0,98.65809479131951
11617886996,4216755454,0,421937338,,residential,,,,False,True,71.53671932477636,"LINESTRING (8608820.830183117 3311723.6671924503, 8608771.57130844 3311658.751252469)",,,,,,0,0,3.26,159,300.0,65.0,3,79,20,5.0,187.48812637946327
11617886996,11617886995,0,1249802032,,residential,,,,False,True,107.38842102308702,"LINESTRING (8608820.830183117 3311723.6671924503, 8608726.531442465 3311801.5920697893)",,,,,,0,0,3.26,159,300.0,65.0,3,79,78,5.0,1020.9556207760944
9865094863,9865094860,0,1075656373,,residential,,,,False,False,50.07094614659968,"LINESTRING (8608661.788026618 3311670.9744248833, 8608660.596908066 3311613.9499378335)",,,,,,0,0,3.26,159,300.0,65.0,3,79,31,5.0,202.06391966535082
9865094863,4216755454,0,421937399,,residential,,,,False,False,98.43095633836765,"LINESTRING (8608661.788026618 3311670.9744248833, 8608668.355876578 3311666.7944786553, 8608672.797524258 3311664.514508536, 8608683.016653514 3311661.1452200725, 8608771.57130844 3311658.751252469)",,,,,,0,0,3.26,159,300.0,65.0,3,79,48,5.0,582.7623085089975
9865094863,11617886994,0,421937399,,residential,,,,False,True,26.000273530349077,"LINESTRING (8608661.788026618 3311670.9744248833, 8608648.351764081 3311682.3236188106, 8608638.94526711 3311689.822198655)",,,,,,0,0,3.26,159,300.0,65.0,3,79,65,5.0,218.6021335367228
4216755455,11601553499,0,1248028079,,residential,,,,False,False,6.467000149320811,"LINESTRING (8607611.978436744 3311665.451829538, 8607608.460740834 3311658.979249365)",,,,,,0,0,3.26,159,300.0,65.0,3,79,34,5.0,42.18536060922891
4216755455,4216755461,0,1248028079,,residential,,,,False,True,16.928038448682308,"LINESTRING (8607611.978436744 3311665.451829538, 8607621.563044902 3311682.18428713)",,,,,,0,0,3.26,159,300.0,65.0,3,79,54,5.0,125.49368914746135
4216755455,4216755607,0,421937392,,residential,,,,False,True,108.56445966933723,"LINESTRING (8607611.978436744 3311665.451829538, 8607571.101919726 3311690.8101875293, 8607561.98485343 3311695.876798288, 8607503.274953986 3311724.085188792)",,,,,,0,0,3.26,159,300.0,65.0,3,79,16,5.0,224.24376256512747
11601553499,4216755455,0,1248028079,,residential,,,,False,True,6.467000149320811,"LINESTRING (8607608.460740834 3311658.979249365, 8607611.978436744 3311665.451829538)",,,,,,0,0,3.26,159,300.0,65.0,3,79,59,5.0,61.58636105719134
4216755607,4216755627,0,421937392,,residential,,,,False,True,72.86625006916087,"LINESTRING (8607503.274953986 3311724.085188792, 8607428.624103459 3311760.3749210583)",,,,,,0,0,3.26,159,300.0,65.0,3,79,39,5.0,356.81405032367286
4216755607,4216755455,0,421937392,,residential,,,,False,False,108.56445966933723,"LINESTRING (8607503.274953986 3311724.085188792, 8607561.98485343 3311695.876798288, 8607571.101919726 3311690.8101875293, 8607611.978436744 3311665.451829538)",,,,,,0,0,3.26,159,300.0,65.0,3,79,12,5.0,172.1328219238456
4216755607,4216755465,0,421937396,,residential,,,,False,False,34.294301508725475,"LINESTRING (8607503.274953986 3311724.085188792, 8607498.47708393 3311710.0886517134, 8607497.274833431 3311701.0067436374, 8607496.07258293 3311685.946243008)",,,,,,0,0,3.26,159,300.0,65.0,3,79,30,5.0,139.2594854314117
4216755607,4216755621,0,421937396,,residential,,,,False,True,21.75360374402205,"LINESTRING (8607503.274953986 3311724.085188792, 8607513.071069174 3311741.983044436, 8607515.17500755 3311745.821016601)",,,,,,0,0,3.26,159,300.0,65.0,3,79,78,5.0,219.41373104404641
4216755458,4216755460,0,421937330,,residential,,,,False,True,63.43478342230159,"LINESTRING (8607927.057123486 3311675.0530403424, 8607854.799642012 3311675.673699325)",,,,,,0,0,3.26,159,300.0,65.0,3,79,17,5.0,145.20695818149525
4216755466,4216755467,0,421937344,,residential,,,,False,False,69.80397664155991,"LINESTRING (8607854.988885146 3311680.752970862, 8607775.562428463 3311684.5149263367)",,,,,,0,0,3.26,159,300.0,65.0,3,79,70,5.0,602.1534037891032
4216755466,4216755473,0,421937402,,residential,,,,False,False,17.137560376486487,"LINESTRING (8607854.988885146 3311680.752970862, 8607856.035288358 3311700.2467516093)",,,,,,0,0,3.26,159,300.0,65.0,3,79,44,5.0,106.28631878784864
4216755466,4216755460,0,421937402,,residential,,,,False,True,4.46201661813407,"LINESTRING (8607854.988885146 3311680.752970862, 8607854.799642012 3311675.673699325)",,,,,,0,0,3.26,159,300.0,65.0,3,79,35,5.0,34.540469796163094
4216755621,4216755632,0,421937333,,residential,,,,False,True,51.339140787724766,"LINESTRING (8607515.17500755 3311745.821016601, 8607461.051471127 3311767.9748774646)",,,,,,0,0,3.26,159,300.0,65.0,3,79,50,5.0,323.8348447263486
4216755621,4216755633,0,421937396,,residential,,,,False,True,27.16087957332628,"LINESTRING (8607515.17500755 3311745.821016601, 8607531.104826683 3311772.344854353)",,,,,,0,0,3.26,159,300.0,65.0,3,79,62,5.0,217.87694402554754
4216755621,4216755461,0,421937372,,residential,,,,False,False,108.82826192879142,"LINESTRING (8607515.17500755 3311745.821016601, 8607575.844130034 3311709.189327207, 8607621.563044902 3311682.18428713)",,,,,,0,0,3.26,159,300.0,65.0,3,79,57,5.0,760.1853115929332
4216755621,4216755607,0,421937396,,residential,,,,False,False,21.75360374402205,"LINESTRING (8607515.17500755 3311745.821016601, 8607513.071069174 3311741.983044436, 8607503.274953986 3311724.085188792)",,,,,,0,0,3.26,159,300.0,65.0,3,79,77,5.0,216.80329859476376
4216755464,4216755482,0,421937384,,residential,,,,False,True,22.338152123893085,"LINESTRING (8607182.663688552 3311680.2209772435, 8607183.431793038 3311705.6553624813)",,,,,,6,1,3.26,159,300.0,65.0,3,79,77,5.0,249.20452562477212
4216755482,4216755481,0,421937319,,residential,,,,False,False,47.31012592791274,"LINESTRING (8607183.431793038 3311705.6553624813, 8607237.32155853 3311705.1360344104)",,,,,,7,1,3.26,159,300.0,65.0,3,79,79,5.0,496.2999937966128
4216755482,4216755464,0,421937384,,residential,,,,False,False,22.338152123893085,"LINESTRING (8607183.431793038 3311705.6553624813, 8607182.663688552 3311680.2209772435)",,,,,,6,1,3.26,159,300.0,65.0,3,79,40,5.0,150.02313019468681
4216755482,4216755614,0,421937384,,residential,,,,False,True,25.129946756601427,"LINESTRING (8607183.431793038 3311705.6553624813, 8607184.277821166 3311734.2691037147)",,,,,,4,1,3.26,159,300.0,65.0,3,79,69,5.0,240.87595914465982
4216755473,4216755470,0,421937314,,residential,,,,False,False,62.4027592619836,"LINESTRING (8607856.035288358 3311700.2467516093, 8607927.068255434 3311697.5361137283)",,,,,,0,0,3.26,159,300.0,65.0,3,79,36,5.0,285.3799200117692
4216755473,4216755605,0,421937402,,residential,,,,False,False,20.654478461602388,"LINESTRING (8607856.035288358 3311700.2467516093, 8607856.580753865 3311723.7685248964)",,,,,,0,0,3.26,159,300.0,65.0,3,79,30,5.0,90.15612246176859
4216755473,4216755466,0,421937402,,residential,,,,False,True,17.137560376486487,"LINESTRING (8607856.035288358 3311700.2467516093, 8607854.988885146 3311680.752970862)",,,,,,0,0,3.26,159,300.0,65.0,3,79,71,5.0,161.81201440766486
4216755474,4216755598,0,421791488,,residential,,,,False,False,14.665364526772054,"LINESTRING (8607776.063366173 3311697.738778224, 8607776.675623372 3311714.433276587)",,,,,,0,0,3.26,159,300.0,65.0,3,79,71,5.0,140.7489057680979
4216755474,4216755467,0,421791488,,residential,,,,False,True,11.617093037435549,"LINESTRING (8607776.063366173 3311697.738778224, 8607775.562428463 3311684.5149263367)",,,,,,0,0,3.26,159,300.0,65.0,3,79,74,5.0,118.95978617242766
4216755474,4216755477,0,421937323,,residential,,,,False,False,67.73526436943264,"LINESTRING (8607776.063366173 3311697.738778224, 8607699.041410495 3311702.33672979)",,,,,,0,0,3.26,159,300.0,65.0,3,79,67,5.0,560.3915255302384
4216755483,4216755468,0,421937360,,residential,,,,False,True,61.79097018598673,"LINESTRING (8607409.120928671 3311705.680695558, 8607477.326380681 3311688.2895493917)",,,,,,3,0,3.26,159,300.0,65.0,3,79,70,5.0,549.8441495622885
4216755483,4216755485,0,421937360,,residential,,,,False,False,19.76521363421965,"LINESTRING (8607409.120928671 3311705.680695558, 8607391.287546245 3311709.404658422, 8607387.547211356 3311711.519971122)",,,,,,4,0,3.26,159,300.0,65.0,3,79,28,5.0,102.21111781097801
4216755483,4216755627,0,421937380,,residential,,,,False,True,51.639820518048495,"LINESTRING (8607409.120928671 3311705.680695558, 8607410.690533493 3311722.7805335857, 8607428.624103459 3311760.3749210583)",,,,,,3,0,3.26,159,300.0,65.0,3,79,58,5.0,390.21315080561754
4216755470,4216755473,0,421937314,,residential,,,,False,True,62.4027592619836,"LINESTRING (8607927.068255434 3311697.5361137283, 8607856.035288358 3311700.2467516093)",,,,,,0,0,3.26,159,300.0,65.0,3,79,11,5.0,98.17164222581835
4216755605,4216755604,0,421937327,,residential,,,,False,False,86.25550252463341,"LINESTRING (8607856.580753865 3311723.7685248964, 8607954.820204489 3311721.9572075503)",,,,,,0,0,3.26,159,300.0,65.0,3,79,72,5.0,761.0475418128327
